review_number,revision_number,arquivo_positivo,potencial_deslocamento,potencial_teste,arquivo_diferente
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,0,1
19746,2,CategoryImpl_1.java,0,1,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,0,1
19746,2,CommandImpl_3.java,0,1,1
19746,2,PartDescriptorImpl_5.java,0,0,1
19746,2,PartDescriptorImpl_5.java,0,0,1
19746,2,PartDescriptorImpl_5.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,0,1
19746,2,UIElementImpl_12.java,0,1,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,0,1
19746,3,CategoryImpl_1.java,0,1,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,0,1
19746,3,CommandImpl_3.java,0,1,1
19746,3,PartDescriptorImpl_5.java,0,0,1
19746,3,PartDescriptorImpl_5.java,0,0,1
19746,3,PartDescriptorImpl_5.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,0,1
19746,3,UIElementImpl_12.java,0,1,1
19746,4,CategoryImpl_1.java,0,0,1
19746,4,CategoryImpl_1.java,0,0,1
19746,4,CategoryImpl_1.java,0,0,1
19746,4,CategoryImpl_1.java,0,0,1
19746,4,CategoryImpl_1.java,0,0,1
